fecha,zona,vel_km_h,vel_m_s,vel_mph,vel_nudos,racha_max_km_h,racha_max_m_s,racha_max_mph,racha_max_nudos,hora_racha,fecha_actualizacion
2016-03-24,leon,10.08,2.8,22.5483,19.594,32.04,8.9,71.6714,62.2808,08:30:00,"2022-01-21 17:44:31"
2016-03-24,zaragoza,6.84,1.9,15.3006,13.2959,24.84,6.9,55.5655,48.2851,05:00:00,"2022-01-21 17:44:31"
2016-03-25,acoruna,9,2.5,20.1324,17.4946,46.08,12.8,103.078,89.5724,23:20:00,"2022-01-21 17:41:30"
2016-03-25,albacete,14.04,3.9,31.4066,27.2916,48.96,13.6,109.52,95.1707,13:10:00,"2022-01-21 17:44:31"
2016-03-25,almeria,7.92,2.2,17.7165,15.3953,27,7.5,60.3973,52.4838,16:40:00,"2022-01-21 17:44:31"
2016-03-25,leon,11.16,3.1,24.9642,21.6933,36,10,80.5297,69.9785,04:40:00,"2022-01-21 17:44:31"
2016-03-25,zaragoza,9,2.5,20.1324,17.4946,42.12,11.7,94.2198,81.8748,11:40:00,"2022-01-21 17:44:31"
2016-03-26,acoruna,21.96,6.1,49.1231,42.6869,74.88,20.8,167.502,145.555,12:30:00,"2022-01-21 17:41:30"
2016-03-26,albacete,11.16,3.1,24.9642,21.6933,30.96,8.6,69.2555,60.1815,18:30:00,"2022-01-21 17:44:31"
2016-03-26,almeria,9,2.5,20.1324,17.4946,29.16,8.1,65.2291,56.6826,23:50:00,"2022-01-21 17:44:31"
2016-03-26,leon,20.88,5.8,46.7072,40.5875,69.12,19.2,154.617,134.359,06:20:00,"2022-01-21 17:44:31"
2016-03-26,zaragoza,15.12,4.2,33.8225,29.391,48.96,13.6,109.52,95.1707,20:00:00,"2022-01-21 17:44:31"
2016-03-27,acoruna,21.96,6.1,49.1231,42.6869,78.12,21.7,174.749,151.853,17:50:00,"2022-01-21 17:41:30"
2016-03-27,albacete,10.08,2.8,22.5483,19.594,41.04,11.4,91.8039,79.7754,09:00:00,"2022-01-21 17:44:31"
2016-03-27,almeria,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,01:10:00,"2022-01-21 17:44:31"
2016-03-27,zaragoza,14.04,3.9,31.4066,27.2916,56.88,15.8,127.237,110.566,12:50:00,"2022-01-21 17:44:31"
2016-03-28,acoruna,12.96,3.6,28.9907,25.1922,73.08,20.3,163.475,142.056,NULL,"2022-01-21 17:41:30"
2016-03-28,albacete,10.08,2.8,22.5483,19.594,36,10,80.5297,69.9785,NULL,"2022-01-21 17:44:31"
2016-03-28,almeria,6.12,1.7,13.6901,11.8963,25.92,7.2,57.9814,50.3845,12:20:00,"2022-01-21 17:44:31"
2016-03-28,leon,23.04,6.4,51.539,44.7862,65.16,18.1,145.759,126.661,07:00:00,"2022-01-21 17:44:31"
2016-03-28,zaragoza,16.92,4.7,37.849,32.8899,55.08,15.3,123.21,107.067,14:20:00,"2022-01-21 17:44:31"
2016-03-29,acoruna,12.96,3.6,28.9907,25.1922,55.08,15.3,123.21,107.067,00:40:00,"2022-01-21 17:41:30"
2016-03-29,albacete,3.96,1.1,8.85827,7.69763,56.16,15.6,125.626,109.166,00:30:00,"2022-01-21 17:44:31"
2016-03-29,almeria,11.16,3.1,24.9642,21.6933,34.92,9.7,78.1138,67.8791,13:30:00,"2022-01-21 17:44:31"
2016-03-29,leon,12.96,3.6,28.9907,25.1922,60.12,16.7,134.485,116.864,09:00:00,"2022-01-21 17:44:31"
2016-03-29,zaragoza,11.16,3.1,24.9642,21.6933,34.92,9.7,78.1138,67.8791,09:00:00,"2022-01-21 17:44:31"
2016-03-30,acoruna,11.88,3.3,26.5748,23.0929,41.04,11.4,91.8039,79.7754,10:00:00,"2022-01-21 17:41:30"
2016-03-30,albacete,5.04,1.4,11.2742,9.79698,24.12,6.7,53.9549,46.8856,14:30:00,"2022-01-21 17:44:31"
2016-03-30,almeria,7.92,2.2,17.7165,15.3953,38.16,10.6,85.3615,74.1772,14:30:00,"2022-01-21 17:44:31"
2016-03-30,leon,20.16,5.6,45.0966,39.1879,69.12,19.2,154.617,134.359,12:20:00,"2022-01-21 17:44:31"
2016-03-30,zaragoza,6.84,1.9,15.3006,13.2959,47.88,13.3,107.105,93.0714,16:50:00,"2022-01-21 17:44:31"
2016-03-31,acoruna,5.04,1.4,11.2742,9.79698,50.04,13.9,111.936,97.2701,12:10:00,"2022-01-21 17:41:30"
2016-03-31,albacete,23.04,6.4,51.539,44.7862,51.12,14.2,114.352,99.3694,14:50:00,"2022-01-21 17:44:31"
2016-03-31,almeria,11.88,3.3,26.5748,23.0929,36,10,80.5297,69.9785,06:10:00,"2022-01-21 17:44:31"
2016-03-31,leon,24.84,6.9,55.5655,48.2851,74.16,20.6,165.891,144.156,07:50:00,"2022-01-21 17:44:31"
2016-03-31,zaragoza,28.08,7.8,62.8132,54.5832,72,20,161.059,139.957,06:40:00,"2022-01-21 17:44:31"
2016-04-01,acoruna,6.12,1.7,13.6901,11.8963,42.84,11.9,95.8304,83.2744,00:10:00,"2022-01-21 17:41:30"
2016-04-01,albacete,24.84,6.9,55.5655,48.2851,59.04,16.4,132.069,114.765,12:50:00,"2022-01-21 17:44:31"
2016-04-01,almeria,12.96,3.6,28.9907,25.1922,57.96,16.1,129.653,112.665,14:30:00,"2022-01-21 17:44:31"
2016-04-01,zaragoza,6.84,1.9,15.3006,13.2959,51.84,14.4,115.963,100.769,04:20:00,"2022-01-21 17:44:31"
2016-04-02,acoruna,11.88,3.3,26.5748,23.0929,33.12,9.2,74.0873,64.3802,05:30:00,"2022-01-21 17:41:30"
2016-04-02,albacete,7.92,2.2,17.7165,15.3953,27,7.5,60.3973,52.4838,15:30:00,"2022-01-21 17:44:31"
2016-04-02,almeria,6.84,1.9,15.3006,13.2959,42.12,11.7,94.2198,81.8748,23:10:00,"2022-01-21 17:44:31"
2016-04-02,leon,7.92,2.2,17.7165,15.3953,20.88,5.8,46.7072,40.5875,12:50:00,"2022-01-21 17:44:31"
2016-04-02,zaragoza,2.88,0.8,6.44238,5.59828,20.88,5.8,46.7072,40.5875,04:30:00,"2022-01-21 17:44:31"
2016-04-03,acoruna,9,2.5,20.1324,17.4946,60.84,16.9,136.095,118.264,16:30:00,"2022-01-21 17:41:30"
2016-04-03,albacete,10.08,2.8,22.5483,19.594,47.16,13.1,105.494,91.6718,23:40:00,"2022-01-21 17:44:31"
2016-04-03,almeria,5.04,1.4,11.2742,9.79698,33.12,9.2,74.0873,64.3802,23:10:00,"2022-01-21 17:44:31"
2016-04-03,leon,24.84,6.9,55.5655,48.2851,90,25,201.324,174.946,08:12:00,"2022-01-21 17:44:31"
2016-04-03,zaragoza,16.92,4.7,37.849,32.8899,70.92,19.7,158.644,137.858,21:30:00,"2022-01-21 17:44:31"
2016-04-04,acoruna,7.92,2.2,17.7165,15.3953,29.16,8.1,65.2291,56.6826,17:00:00,"2022-01-21 17:41:30"
2016-04-04,albacete,1.08,0.3,2.41589,2.09935,43.92,12.2,98.2462,85.3737,23:20:00,"2022-01-21 17:44:31"
2016-04-04,almeria,6.84,1.9,15.3006,13.2959,32.04,8.9,71.6714,62.2808,22:40:00,"2022-01-21 17:44:31"
2016-04-04,leon,12.96,3.6,28.9907,25.1922,47.88,13.3,107.105,93.0714,00:10:00,"2022-01-21 17:44:31"
2016-04-04,zaragoza,3.96,1.1,8.85827,7.69763,12.96,3.6,28.9907,25.1922,03:40:00,"2022-01-21 17:44:31"
2016-04-05,albacete,7.92,2.2,17.7165,15.3953,28.08,7.8,62.8132,54.5832,13:40:00,"2022-01-21 17:44:31"
2016-04-05,almeria,11.16,3.1,24.9642,21.6933,38.16,10.6,85.3615,74.1772,10:20:00,"2022-01-21 17:44:31"
2016-04-05,leon,6.12,1.7,13.6901,11.8963,24.12,6.7,53.9549,46.8856,15:00:00,"2022-01-21 17:44:31"
2016-04-05,zaragoza,9,2.5,20.1324,17.4946,38.16,10.6,85.3615,74.1772,17:00:00,"2022-01-21 17:44:31"
2016-04-06,acoruna,6.12,1.7,13.6901,11.8963,24.84,6.9,55.5655,48.2851,15:40:00,"2022-01-21 17:41:30"
2016-04-06,albacete,9,2.5,20.1324,17.4946,34.92,9.7,78.1138,67.8791,16:30:00,"2022-01-21 17:44:31"
2016-04-06,almeria,10.08,2.8,22.5483,19.594,29.16,8.1,65.2291,56.6826,18:30:00,"2022-01-21 17:44:31"
2016-04-06,zaragoza,6.84,1.9,15.3006,13.2959,27,7.5,60.3973,52.4838,15:50:00,"2022-01-21 17:44:31"
2016-04-07,acoruna,20.88,5.8,46.7072,40.5875,43.92,12.2,98.2462,85.3737,06:00:00,"2022-01-21 17:41:30"
2016-04-07,albacete,9,2.5,20.1324,17.4946,27,7.5,60.3973,52.4838,12:20:00,"2022-01-21 17:44:31"
2016-04-07,almeria,9,2.5,20.1324,17.4946,33.84,9.4,75.6979,65.7798,18:40:00,"2022-01-21 17:44:31"
2016-04-07,leon,9,2.5,20.1324,17.4946,46.08,12.8,103.078,89.5724,19:50:00,"2022-01-21 17:44:31"
2016-04-07,zaragoza,16.92,4.7,37.849,32.8899,69.12,19.2,154.617,134.359,17:50:00,"2022-01-21 17:44:31"
2016-04-08,acoruna,10.08,2.8,22.5483,19.594,29.88,8.3,66.8397,58.0821,09:30:00,"2022-01-21 17:41:30"
2016-04-08,albacete,9,2.5,20.1324,17.4946,51.84,14.4,115.963,100.769,11:50:00,"2022-01-21 17:44:31"
2016-04-08,almeria,3.96,1.1,8.85827,7.69763,27,7.5,60.3973,52.4838,12:30:00,"2022-01-21 17:44:31"
2016-04-08,leon,10.08,2.8,22.5483,19.594,36,10,80.5297,69.9785,17:00:00,"2022-01-21 17:44:31"
2016-04-08,zaragoza,12.96,3.6,28.9907,25.1922,59.04,16.4,132.069,114.765,21:20:00,"2022-01-21 17:44:31"
2016-04-09,acoruna,9,2.5,20.1324,17.4946,24.12,6.7,53.9549,46.8856,09:10:00,"2022-01-21 17:41:30"
2016-04-09,albacete,6.12,1.7,13.6901,11.8963,21.96,6.1,49.1231,42.6869,13:00:00,"2022-01-21 17:44:31"
2016-04-09,almeria,9,2.5,20.1324,17.4946,36,10,80.5297,69.9785,NULL,"2022-01-21 17:44:31"
2016-04-09,leon,9,2.5,20.1324,17.4946,34.92,9.7,78.1138,67.8791,14:30:00,"2022-01-21 17:44:31"
2016-04-09,zaragoza,11.16,3.1,24.9642,21.6933,36,10,80.5297,69.9785,12:30:00,"2022-01-21 17:44:31"
2016-04-10,acoruna,9,2.5,20.1324,17.4946,29.16,8.1,65.2291,56.6826,16:40:00,"2022-01-21 17:41:30"
2016-04-10,albacete,5.04,1.4,11.2742,9.79698,20.88,5.8,46.7072,40.5875,14:20:00,"2022-01-21 17:44:31"
2016-04-10,almeria,6.84,1.9,15.3006,13.2959,33.12,9.2,74.0873,64.3802,NULL,"2022-01-21 17:44:31"
2016-04-10,leon,12.96,3.6,28.9907,25.1922,36,10,80.5297,69.9785,15:50:00,"2022-01-21 17:44:31"
2016-04-10,zaragoza,7.92,2.2,17.7165,15.3953,33.84,9.4,75.6979,65.7798,17:00:00,"2022-01-21 17:44:31"
2016-04-11,acoruna,2.16,0.6,4.83178,4.19871,27,7.5,60.3973,52.4838,06:10:00,"2022-01-21 17:41:30"
2016-04-11,albacete,5.04,1.4,11.2742,9.79698,25.92,7.2,57.9814,50.3845,08:40:00,"2022-01-21 17:44:31"
2016-04-11,almeria,3.96,1.1,8.85827,7.69763,29.16,8.1,65.2291,56.6826,15:00:00,"2022-01-21 17:44:31"
2016-04-11,leon,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,09:50:00,"2022-01-21 17:44:31"
2016-04-11,zaragoza,2.88,0.8,6.44238,5.59828,19.08,5.3,42.6807,37.0886,23:10:00,"2022-01-21 17:44:31"
2016-04-12,acoruna,9,2.5,20.1324,17.4946,27,7.5,60.3973,52.4838,00:10:00,"2022-01-21 17:41:30"
2016-04-12,albacete,6.84,1.9,15.3006,13.2959,20.16,5.6,45.0966,39.1879,06:20:00,"2022-01-21 17:44:31"
2016-04-12,almeria,2.88,0.8,6.44238,5.59828,30.96,8.6,69.2555,60.1815,01:20:00,"2022-01-21 17:44:31"
2016-04-12,zaragoza,6.84,1.9,15.3006,13.2959,23.04,6.4,51.539,44.7862,15:30:00,"2022-01-21 17:44:31"
2016-04-13,acoruna,20.88,5.8,46.7072,40.5875,65.88,18.3,147.369,128.061,13:00:00,"2022-01-21 17:41:30"
2016-04-13,albacete,16.92,4.7,37.849,32.8899,46.08,12.8,103.078,89.5724,16:30:00,"2022-01-21 17:44:31"
2016-04-13,almeria,6.12,1.7,13.6901,11.8963,27,7.5,60.3973,52.4838,12:20:00,"2022-01-21 17:44:31"
2016-04-13,leon,11.88,3.3,26.5748,23.0929,51.12,14.2,114.352,99.3694,18:10:00,"2022-01-21 17:44:31"
2016-04-13,zaragoza,15.84,4.4,35.4331,30.7905,47.88,13.3,107.105,93.0714,12:40:00,"2022-01-21 17:44:31"
2016-04-14,acoruna,18,5,40.2649,34.9892,68.04,18.9,152.201,132.259,03:40:00,"2022-01-21 17:41:30"
2016-04-14,albacete,6.84,1.9,15.3006,13.2959,29.88,8.3,66.8397,58.0821,17:50:00,"2022-01-21 17:44:31"
2016-04-14,almeria,9,2.5,20.1324,17.4946,33.84,9.4,75.6979,65.7798,14:00:00,"2022-01-21 17:44:31"
2016-04-14,leon,15.84,4.4,35.4331,30.7905,88.92,24.7,198.908,172.847,04:10:00,"2022-01-21 17:44:31"
2016-04-14,zaragoza,10.08,2.8,22.5483,19.594,47.16,13.1,105.494,91.6718,13:30:00,"2022-01-21 17:44:31"
2016-04-15,acoruna,11.88,3.3,26.5748,23.0929,39.96,11.1,89.388,77.6761,21:20:00,"2022-01-21 17:41:30"
2016-04-15,albacete,6.12,1.7,13.6901,11.8963,42.12,11.7,94.2198,81.8748,19:40:00,"2022-01-21 17:44:31"
2016-04-15,almeria,10.08,2.8,22.5483,19.594,47.88,13.3,107.105,93.0714,13:50:00,"2022-01-21 17:44:31"
2016-04-15,leon,12.96,3.6,28.9907,25.1922,46.08,12.8,103.078,89.5724,15:30:00,"2022-01-21 17:44:31"
2016-04-15,zaragoza,16.92,4.7,37.849,32.8899,52.92,14.7,118.379,102.868,15:20:00,"2022-01-21 17:44:31"
2016-04-16,acoruna,6.12,1.7,13.6901,11.8963,34.92,9.7,78.1138,67.8791,15:40:00,"2022-01-21 17:41:30"
2016-04-16,albacete,11.16,3.1,24.9642,21.6933,42.12,11.7,94.2198,81.8748,18:10:00,"2022-01-21 17:44:31"
2016-04-16,almeria,2.88,0.8,6.44238,5.59828,42.12,11.7,94.2198,81.8748,15:40:00,"2022-01-21 17:44:31"
2016-04-16,leon,11.88,3.3,26.5748,23.0929,51.84,14.4,115.963,100.769,15:50:00,"2022-01-21 17:44:31"
2016-04-16,zaragoza,14.04,3.9,31.4066,27.2916,86.04,23.9,192.466,167.249,13:40:00,"2022-01-21 17:44:31"
2016-04-17,acoruna,9,2.5,20.1324,17.4946,29.16,8.1,65.2291,56.6826,12:10:00,"2022-01-21 17:41:30"
2016-04-17,albacete,18,5,40.2649,34.9892,51.12,14.2,114.352,99.3694,14:40:00,"2022-01-21 17:44:31"
2016-04-17,almeria,5.04,1.4,11.2742,9.79698,23.04,6.4,51.539,44.7862,NULL,"2022-01-21 17:44:31"
2016-04-17,leon,9,2.5,20.1324,17.4946,24.12,6.7,53.9549,46.8856,12:30:00,"2022-01-21 17:44:31"
2016-04-17,zaragoza,11.16,3.1,24.9642,21.6933,45,12.5,100.662,87.4731,15:00:00,"2022-01-21 17:44:31"
2016-04-18,acoruna,11.88,3.3,26.5748,23.0929,37.08,10.3,82.9456,72.0778,09:30:00,"2022-01-21 17:41:30"
2016-04-18,albacete,9,2.5,20.1324,17.4946,30.96,8.6,69.2555,60.1815,12:40:00,"2022-01-21 17:44:31"
2016-04-18,almeria,10.08,2.8,22.5483,19.594,39.96,11.1,89.388,77.6761,11:20:00,"2022-01-21 17:44:31"
2016-04-18,leon,7.92,2.2,17.7165,15.3953,46.08,12.8,103.078,89.5724,23:50:00,"2022-01-21 17:44:31"
2016-04-18,zaragoza,12.96,3.6,28.9907,25.1922,42.12,11.7,94.2198,81.8748,14:30:00,"2022-01-21 17:44:31"
2016-04-19,acoruna,11.88,3.3,26.5748,23.0929,43.92,12.2,98.2462,85.3737,14:30:00,"2022-01-21 17:41:30"
2016-04-19,albacete,15.84,4.4,35.4331,30.7905,37.08,10.3,82.9456,72.0778,13:50:00,"2022-01-21 17:44:31"
2016-04-19,almeria,14.04,3.9,31.4066,27.2916,57.96,16.1,129.653,112.665,10:40:00,"2022-01-21 17:44:31"
2016-04-19,leon,24.12,6.7,53.9549,46.8856,77.04,21.4,172.334,149.754,19:10:00,"2022-01-21 17:44:31"
2016-04-19,zaragoza,12.96,3.6,28.9907,25.1922,33.12,9.2,74.0873,64.3802,15:30:00,"2022-01-21 17:44:31"
2016-04-20,acoruna,11.88,3.3,26.5748,23.0929,37.08,10.3,82.9456,72.0778,16:00:00,"2022-01-21 17:41:30"
2016-04-20,albacete,5.04,1.4,11.2742,9.79698,29.16,8.1,65.2291,56.6826,06:00:00,"2022-01-21 17:44:31"
2016-04-20,almeria,3.96,1.1,8.85827,7.69763,39.96,11.1,89.388,77.6761,16:50:00,"2022-01-21 17:44:31"
2016-04-20,leon,15.12,4.2,33.8225,29.391,50.04,13.9,111.936,97.2701,01:20:00,"2022-01-21 17:44:31"
2016-04-20,zaragoza,6.12,1.7,13.6901,11.8963,29.88,8.3,66.8397,58.0821,14:30:00,"2022-01-21 17:44:31"
2016-04-21,acoruna,11.16,3.1,24.9642,21.6933,38.88,10.8,86.9721,75.5767,15:40:00,"2022-01-21 17:41:30"
2016-04-21,albacete,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,15:30:00,"2022-01-21 17:44:31"
2016-04-21,almeria,10.08,2.8,22.5483,19.594,33.12,9.2,74.0873,64.3802,17:10:00,"2022-01-21 17:44:31"
2016-04-21,leon,14.04,3.9,31.4066,27.2916,27,7.5,60.3973,52.4838,13:00:00,"2022-01-21 17:44:31"
2016-04-21,zaragoza,12.96,3.6,28.9907,25.1922,45,12.5,100.662,87.4731,13:30:00,"2022-01-21 17:44:31"
2016-04-22,acoruna,11.16,3.1,24.9642,21.6933,33.84,9.4,75.6979,65.7798,14:10:00,"2022-01-21 17:41:30"
2016-04-22,albacete,12.96,3.6,28.9907,25.1922,23.04,6.4,51.539,44.7862,13:00:00,"2022-01-21 17:44:31"
2016-04-22,almeria,3.96,1.1,8.85827,7.69763,21.96,6.1,49.1231,42.6869,02:00:00,"2022-01-21 17:44:31"
2016-04-22,leon,5.04,1.4,11.2742,9.79698,23.04,6.4,51.539,44.7862,17:30:00,"2022-01-21 17:44:31"
2016-04-22,zaragoza,5.04,1.4,11.2742,9.79698,33.84,9.4,75.6979,65.7798,14:50:00,"2022-01-21 17:44:31"
2016-04-23,acoruna,1.08,0.3,2.41589,2.09935,24.84,6.9,55.5655,48.2851,13:50:00,"2022-01-21 17:41:30"
2016-04-23,albacete,10.08,2.8,22.5483,19.594,51.12,14.2,114.352,99.3694,19:50:00,"2022-01-21 17:44:31"
2016-04-23,almeria,2.88,0.8,6.44238,5.59828,24.12,6.7,53.9549,46.8856,16:50:00,"2022-01-21 17:44:31"
2016-04-23,leon,6.12,1.7,13.6901,11.8963,34.92,9.7,78.1138,67.8791,20:50:00,"2022-01-21 17:44:31"
2016-04-23,zaragoza,10.08,2.8,22.5483,19.594,43.92,12.2,98.2462,85.3737,16:50:00,"2022-01-21 17:44:31"
2016-04-24,acoruna,15.84,4.4,35.4331,30.7905,46.08,12.8,103.078,89.5724,10:40:00,"2022-01-21 17:41:30"
2016-04-24,albacete,16.92,4.7,37.849,32.8899,39.96,11.1,89.388,77.6761,16:00:00,"2022-01-21 17:44:31"
2016-04-24,almeria,7.92,2.2,17.7165,15.3953,32.04,8.9,71.6714,62.2808,13:10:00,"2022-01-21 17:44:31"
2016-04-24,leon,9,2.5,20.1324,17.4946,42.12,11.7,94.2198,81.8748,09:30:00,"2022-01-21 17:44:31"
2016-04-24,zaragoza,9,2.5,20.1324,17.4946,39.96,11.1,89.388,77.6761,16:00:00,"2022-01-21 17:44:31"
2016-04-25,acoruna,5.04,1.4,11.2742,9.79698,29.88,8.3,66.8397,58.0821,00:10:00,"2022-01-21 17:41:30"
2016-04-25,albacete,10.08,2.8,22.5483,19.594,25.92,7.2,57.9814,50.3845,03:40:00,"2022-01-21 17:44:31"
2016-04-25,almeria,11.16,3.1,24.9642,21.6933,41.04,11.4,91.8039,79.7754,12:00:00,"2022-01-21 17:44:31"
2016-04-25,leon,12.96,3.6,28.9907,25.1922,32.04,8.9,71.6714,62.2808,18:40:00,"2022-01-21 17:44:31"
2016-04-25,zaragoza,9,2.5,20.1324,17.4946,32.04,8.9,71.6714,62.2808,18:10:00,"2022-01-21 17:44:31"
2016-04-26,acoruna,10.08,2.8,22.5483,19.594,29.16,8.1,65.2291,56.6826,08:00:00,"2022-01-21 17:41:30"
2016-04-26,albacete,5.04,1.4,11.2742,9.79698,32.04,8.9,71.6714,62.2808,16:30:00,"2022-01-21 17:44:31"
2016-04-26,almeria,6.84,1.9,15.3006,13.2959,29.88,8.3,66.8397,58.0821,16:10:00,"2022-01-21 17:44:31"
2016-04-26,leon,15.12,4.2,33.8225,29.391,33.12,9.2,74.0873,64.3802,16:20:00,"2022-01-21 17:44:31"
2016-04-26,zaragoza,12.96,3.6,28.9907,25.1922,42.12,11.7,94.2198,81.8748,12:20:00,"2022-01-21 17:44:31"
2016-04-27,acoruna,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,NULL,"2022-01-21 17:41:30"
2016-04-27,albacete,5.04,1.4,11.2742,9.79698,34.92,9.7,78.1138,67.8791,16:00:00,"2022-01-21 17:44:31"
2016-04-27,almeria,6.84,1.9,15.3006,13.2959,29.88,8.3,66.8397,58.0821,14:20:00,"2022-01-21 17:44:31"
2016-04-27,leon,16.92,4.7,37.849,32.8899,29.88,8.3,66.8397,58.0821,00:30:00,"2022-01-21 17:44:31"
2016-04-27,zaragoza,14.04,3.9,31.4066,27.2916,45,12.5,100.662,87.4731,15:00:00,"2022-01-21 17:44:31"
2016-04-28,acoruna,16.92,4.7,37.849,32.8899,46.08,12.8,103.078,89.5724,11:30:00,"2022-01-21 17:41:30"
2016-04-28,albacete,9,2.5,20.1324,17.4946,36,10,80.5297,69.9785,17:00:00,"2022-01-21 17:44:31"
2016-04-28,almeria,10.08,2.8,22.5483,19.594,37.08,10.3,82.9456,72.0778,15:10:00,"2022-01-21 17:44:31"
2016-04-28,leon,14.04,3.9,31.4066,27.2916,29.16,8.1,65.2291,56.6826,18:50:00,"2022-01-21 17:44:31"
2016-04-28,zaragoza,7.92,2.2,17.7165,15.3953,33.12,9.2,74.0873,64.3802,20:00:00,"2022-01-21 17:44:31"
2016-04-29,acoruna,12.96,3.6,28.9907,25.1922,36,10,80.5297,69.9785,16:10:00,"2022-01-21 17:41:30"
2016-04-29,albacete,10.08,2.8,22.5483,19.594,25.92,7.2,57.9814,50.3845,14:00:00,"2022-01-21 17:44:31"
2016-04-29,almeria,11.88,3.3,26.5748,23.0929,34.92,9.7,78.1138,67.8791,15:20:00,"2022-01-21 17:44:31"
2016-04-29,leon,10.08,2.8,22.5483,19.594,37.08,10.3,82.9456,72.0778,19:50:00,"2022-01-21 17:44:31"
2016-04-29,zaragoza,7.92,2.2,17.7165,15.3953,28.08,7.8,62.8132,54.5832,23:30:00,"2022-01-21 17:44:31"
2016-04-30,acoruna,15.84,4.4,35.4331,30.7905,54,15,120.795,104.968,09:20:00,"2022-01-21 17:41:30"
2016-04-30,albacete,10.08,2.8,22.5483,19.594,36,10,80.5297,69.9785,14:50:00,"2022-01-21 17:44:31"
2016-04-30,almeria,6.84,1.9,15.3006,13.2959,32.04,8.9,71.6714,62.2808,18:40:00,"2022-01-21 17:44:31"
2016-04-30,leon,18,5,40.2649,34.9892,65.88,18.3,147.369,128.061,08:50:00,"2022-01-21 17:44:31"
2016-04-30,zaragoza,16.92,4.7,37.849,32.8899,51.12,14.2,114.352,99.3694,17:00:00,"2022-01-21 17:44:31"
2016-05-01,acoruna,2.88,0.8,6.44238,5.59828,34.92,9.7,78.1138,67.8791,16:30:00,"2022-01-21 17:41:30"
2016-05-01,albacete,23.04,6.4,51.539,44.7862,56.88,15.8,127.237,110.566,12:00:00,"2022-01-21 17:44:31"
2016-05-01,almeria,11.16,3.1,24.9642,21.6933,36,10,80.5297,69.9785,10:10:00,"2022-01-21 17:44:31"
2016-05-01,leon,20.88,5.8,46.7072,40.5875,64.08,17.8,143.343,124.562,14:00:00,"2022-01-21 17:44:31"
2016-05-01,zaragoza,15.12,4.2,33.8225,29.391,60.12,16.7,134.485,116.864,14:00:00,"2022-01-21 17:44:31"
2016-05-02,acoruna,9,2.5,20.1324,17.4946,33.12,9.2,74.0873,64.3802,NULL,"2022-01-21 17:41:30"
2016-05-02,albacete,6.12,1.7,13.6901,11.8963,23.04,6.4,51.539,44.7862,11:20:00,"2022-01-21 17:44:31"
2016-05-02,almeria,6.12,1.7,13.6901,11.8963,41.04,11.4,91.8039,79.7754,11:20:00,"2022-01-21 17:44:31"
2016-05-02,leon,9,2.5,20.1324,17.4946,32.04,8.9,71.6714,62.2808,14:00:00,"2022-01-21 17:44:31"
2016-05-02,zaragoza,3.96,1.1,8.85827,7.69763,10.08,2.8,22.5483,19.594,13:30:00,"2022-01-21 17:44:31"
2016-05-03,acoruna,0,0,0,0,36,10,80.5297,69.9785,18:20:00,"2022-01-21 17:41:30"
2016-05-03,albacete,18,5,40.2649,34.9892,54,15,120.795,104.968,02:10:00,"2022-01-21 17:44:31"
2016-05-03,almeria,12.96,3.6,28.9907,25.1922,39.96,11.1,89.388,77.6761,21:00:00,"2022-01-21 17:44:31"
2016-05-03,leon,0,0,0,0,84.96,23.6,190.05,165.149,07:35:00,"2022-01-21 17:44:31"
2016-05-03,zaragoza,18,5,40.2649,34.9892,68.04,18.9,152.201,132.259,09:20:00,"2022-01-21 17:44:31"
2016-05-04,acoruna,6.12,1.7,13.6901,11.8963,24.84,6.9,55.5655,48.2851,18:20:00,"2022-01-21 17:41:30"
2016-05-04,albacete,9,2.5,20.1324,17.4946,41.04,11.4,91.8039,79.7754,15:40:00,"2022-01-21 17:44:31"
2016-05-04,almeria,12.96,3.6,28.9907,25.1922,39.96,11.1,89.388,77.6761,09:00:00,"2022-01-21 17:44:31"
2016-05-04,leon,20.16,5.6,45.0966,39.1879,64.08,17.8,143.343,124.562,09:40:00,"2022-01-21 17:44:31"
2016-05-04,zaragoza,16.92,4.7,37.849,32.8899,66.96,18.6,149.785,130.16,16:10:00,"2022-01-21 17:44:31"
2016-05-05,albacete,5.04,1.4,11.2742,9.79698,20.88,5.8,46.7072,40.5875,12:20:00,"2022-01-21 17:44:31"
2016-05-05,almeria,10.08,2.8,22.5483,19.594,42.84,11.9,95.8304,83.2744,17:10:00,"2022-01-21 17:44:31"
2016-05-05,leon,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,15:00:00,"2022-01-21 17:44:31"
2016-05-05,zaragoza,7.92,2.2,17.7165,15.3953,38.16,10.6,85.3615,74.1772,18:20:00,"2022-01-21 17:44:31"
2016-05-06,acoruna,7.92,2.2,17.7165,15.3953,24.84,6.9,55.5655,48.2851,15:10:00,"2022-01-21 17:41:30"
2016-05-06,albacete,6.12,1.7,13.6901,11.8963,33.12,9.2,74.0873,64.3802,16:30:00,"2022-01-21 17:44:31"
